시설번호	시설유형코드	시도명	시군구명	시군구코드	소재지도로명주소	소재지지번주소	위도	경도	상세위치	안전센터명	보호틀유무	설치연도	출수압력	관할기관명	관할기관전화번호	데이터기준일자
은평-수색-519079	2	서울특별시	은평구	11380	서울특별시 은평구 증산로9길 31-14 옥황수퍼	서울특별시 은평구 증산동 205-20 옥황수퍼	37.585926	126.907019	옥황수퍼	수색119안전센터	N	2004	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519080	2	서울특별시	은평구	11380	서울특별시 은평구 증산로 251 8.15수산	서울특별시 은평구 증산동 177-24 8.15수산	37.580326	126.905892	8.15수산	수색119안전센터	N	2005	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519048	2	서울특별시	은평구	11380	서울특별시 은평구 증산로5길 28-16 일반주택	서울특별시 은평구 증산동 203-11 일반주택	37.584559	126.905839		수색119안전센터	N	1995	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519049	2	서울특별시	은평구	11380	서울특별시 은평구 증산로5길 37 다세대주택	서울특별시 은평구 증산동 73-11 다세대주택	37.584549	126.90508		수색119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519050	2	서울특별시	은평구	11380	서울특별시 은평구 증산로9길 20-23 고은주택	서울특별시 은평구 증산동 190-1 고은주택	37.586578	126.908593	고은주택	수색119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519051	2	서울특별시	은평구	11380	서울특별시 은평구 증산서길 121 신선할인마트	서울특별시 은평구 증산동 191-6 신선할인마트	37.585907	126.909881	신선할인마트	수색119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519052	2	서울특별시	은평구	11380	서울특별시 은평구 증산로9길 36-4 주택	서울특별시 은평구 증산동 92-128 주택	37.586612	126.906952		수색119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519053	2	서울특별시	은평구	11380	서울특별시 은평구 증산서길 64-9 동서익스프레스	서울특별시 은평구 증산동 185-11 동서익스프레스	37.581943	126.905932	동서익스프레스	수색119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519056	2	서울특별시	은평구	11380	서울특별시 은평구 증산로13가길 18 주택	서울특별시 은평구 증산동 131-110 주택	37.588968	126.909428		수색119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519057	2	서울특별시	은평구	11380	서울특별시 은평구 증산로13가길 29-1 주택	서울특별시 은평구 증산동 131-76 주택	37.588341	126.908227		수색119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519058	2	서울특별시	은평구	11380	서울특별시 은평구 증산로9길 32-41 주택	서울특별시 은평구 증산동 200-22 주택	37.587038	126.908233		수색119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519059	2	서울특별시	은평구	11380	서울특별시 은평구 증산로13길 4 명지베스트빌	서울특별시 은평구 증산동 159-6 명지베스트빌	37.587776	126.912149	명지베스트빌	수색119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519060	2	서울특별시	은평구	11380	서울특별시 은평구 증산로7길 12-30 주택	서울특별시 은평구 증산동 170-4 주택	37.584704	126.908501		수색119안전센터	N	1998	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519061	2	서울특별시	은평구	11380	서울특별시 은평구 증산로9길 44-15 일반주택	서울특별시 은평구 증산동 92-7 일반주택	37.586514	126.905964		수색119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519062	2	서울특별시	은평구	11380	서울특별시 은평구 증산로5길 36-10 다세대주택	서울특별시 은평구 증산동 203-26 다세대주택	37.584812	126.905508		수색119안전센터	N	2004	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519063	2	서울특별시	은평구	11380	서울특별시 은평구 증산로9길 46-24 일반주택	서울특별시 은평구 증산동 92-21 일반주택	37.586714	126.905403		수색119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519064	2	서울특별시	은평구	11380	서울특별시 은평구 증산로9길 6-21 주택	서울특별시 은평구 증산동 166-23 주택	37.585314	126.910131		수색119안전센터	N	1998	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519032	2	서울특별시	은평구	11380	서울특별시 은평구 증산로 337 동방카센타	서울특별시 은평구 증산동 163-1 동방카센타	37.586584	126.912199	동방카센타	수색119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519033	2	서울특별시	은평구	11380	서울특별시 은평구 증산로5길 2 인우아파트	서울특별시 은평구 증산동 252 인우아파트	37.582377	126.907902	인우아파트	수색119안전센터	N	1992	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519034	2	서울특별시	은평구	11380	서울특별시 은평구 증산로5길 5-22 주택	서울특별시 은평구 증산동 175-13 주택	37.581963	126.906576		수색119안전센터	N	1992	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519035	2	서울특별시	은평구	11380	서울특별시 은평구 증산로7길 16 술닷컴	서울특별시 은평구 증산동 188-11 술닷컴	37.584274	126.907463	술닷컴	수색119안전센터	N	1992	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519036	2	서울특별시	은평구	11380	서울특별시 은평구 증산로5길 8 천연교회	서울특별시 은평구 증산동 172-10 천연교회	37.582643	126.907278	천연교회	수색119안전센터	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519037	2	서울특별시	은평구	11380	서울특별시 은평구 증산로9길 41-1 일반가	서울특별시 은평구 증산동 204-15 일반가	37.586043	126.906552		수색119안전센터	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519038	1	서울특별시	은평구	11380	서울특별시 은평구 수색로 181 가판대	서울특별시 은평구 증산동 223-5 가판대	37.578087	126.901449	가판대	수색119안전센터	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519039	1	서울특별시	은평구	11380	서울특별시 은평구 수색로 205 차량검사소 앞	서울특별시 은평구 증산동 223-2 차량검사소 앞	37.579175	126.899984	차량검사소  앞	수색119안전센터	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519040	2	서울특별시	은평구	11380	서울특별시 은평구 증산로7길 10 단독주택	서울특별시 은평구 증산동 171-15 단독주택	37.58376	126.908306		수색119안전센터	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519041	2	서울특별시	은평구	11380	서울특별시 은평구 증산로5길 27-17 삼진주택	서울특별시 은평구 증산동 208-13 삼진주택	37.583569	126.905259	삼진주택	수색119안전센터	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519042	2	서울특별시	은평구	11380	서울특별시 은평구 증산로3길 8-15 일반주택	서울특별시 은평구 증산동 176-6 일반주택	37.581202	126.905801		수색119안전센터	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519043	2	서울특별시	은평구	11380	서울특별시 은평구 증산서길 71-1 우리집밥	서울특별시 은평구 증산동 209-26 우리집밥	37.582878	126.905982	우리집밥	수색119안전센터	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519044	2	서울특별시	은평구	11380	서울특별시 은평구 증산서길 79 두산위브	서울특별시 은평구 증산동 255 두산위브	37.583658	126.906682	두산위브	수색119안전센터	N	1995	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519046	1	서울특별시	은평구	11380	서울특별시 은평구 증산로 251 8.15수산	서울특별시 은평구 증산동 177-24 8.15수산	37.580462	126.905849	8.15수산	수색119안전센터	N	1995	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519047	1	서울특별시	은평구	11380	서울특별시 은평구 증산로 237 일반주택	서울특별시 은평구 증산동 179-1 일반주택	37.57947	126.904839		수색119안전센터	N	1995	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519015	2	서울특별시	은평구	11380	서울특별시 은평구 증산로7길 28-26 코리아통상	서울특별시 은평구 증산동 189-59 코리아통상	37.585254	126.907197	코리아통상	수색119안전센터	N	1982	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519016	2	서울특별시	은평구	11380	서울특별시 은평구 증산로5길 31 일반주택	서울특별시 은평구 증산동 207-2 일반주택	37.584084	126.905694		수색119안전센터	N	1984	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519018	2	서울특별시	은평구	11380	서울특별시 은평구 증산로13길 21 주택	서울특별시 은평구 증산동 243-9 주택	37.588075	126.910439		수색119안전센터	N	1992	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519020	2	서울특별시	은평구	11380	서울특별시 은평구 증산서길 106-20 포토타운B동	서울특별시 은평구 증산동 170-1 포토타운B동	37.584428	126.909204	포토타운B동	수색119안전센터	N	1992	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519021	2	서울특별시	은평구	11380	서울특별시 은평구 증산로7길 2 GARCIA OUTLET	서울특별시 은평구 증산동 169-9 GARCIA OUTLET	37.583365	126.908945	GARCIA OUTLET	수색119안전센터	N	1987	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519022	2	서울특별시	은평구	11380	서울특별시 은평구 증산서길 130-1 주택	서울특별시 은평구 증산동 162-14 주택	37.586036	126.910886		수색119안전센터	N	1992	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519023	2	서울특별시	은평구	11380	서울특별시 은평구 증산로13가길 12 주택	서울특별시 은평구 증산동 131-36 주택	37.588865	126.909976		수색119안전센터	N	1992	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519024	2	서울특별시	은평구	11380	서울특별시 은평구 증산서길 20 천주교수색동교회	서울특별시 은평구 증산동 221-1 천주교수색동교회	37.57943	126.902104	천주교수색동교회	수색119안전센터	N	1992	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519025	1	서울특별시	은평구	11380	서울특별시 은평구 증산로 221 덕원 아파트	서울특별시 은평구 증산동 220-1 덕원 아파트	37.578761	126.90337	덕원 아파트	수색119안전센터	N	1992	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519026	2	서울특별시	은평구	11380	서울특별시 은평구 증산로9길 33 주택	서울특별시 은평구 증산동 204-2 주택	37.586232	126.907433		수색119안전센터	N	1992	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519027	2	서울특별시	은평구	11380	서울특별시 은평구 증산로7길 31 거성빌라	서울특별시 은평구 증산동 203-1 거성빌라	37.585127	126.906114	거성빌라	수색119안전센터	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519028	2	서울특별시	은평구	11380	서울특별시 은평구 증산로13길 38 주택	서울특별시 은평구 증산동 200-10 주택	37.587699	126.908975		수색119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519029	1	서울특별시	은평구	11380	서울특별시 은평구 증산로 265 동명자동차공업사	서울특별시 은평구 증산동 174-7 동명자동차공업사	37.581434	126.906916	동명자동차공업사	수색119안전센터	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519030	2	서울특별시	은평구	11380	서울특별시 은평구 증산로9길 3 평산빌딩	서울특별시 은평구 증산동 168-3 평산빌딩	37.584658	126.909944	평산빌딩	수색119안전센터	N	1991	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519031	1	서울특별시	은평구	11380	서울특별시 은평구 증산로 345 진곰설렁탕	서울특별시 은평구 증산동 160-11 진곰설렁탕	37.587497	126.912642	진곰설렁탕	수색119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518091	2	서울특별시	은평구	11380	서울특별시 은평구 수색로14길 6- 수색변전소 후문	서울특별시 은평구 수색동 152-4 수색변전소 후문	37.582364	126.896602	수색변전소 후문	수색119안전센터	N	2011	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518092	2	서울특별시	은평구	11380	서울특별시 은평구 은평터널로 46 주택	서울특별시 은평구 수색동 10-1 주택	37.584847	126.899081		수색119안전센터	N	2012	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518093	2	서울특별시	은평구	11380	서울특별시 은평구 은평터널로2길 1-19 삼보주택	서울특별시 은평구 수색동 176 삼보주택	37.584021	126.89874	삼보주택	수색119안전센터	N	2012	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518094	2	서울특별시	은평구	11380	서울특별시 은평구 증산서길 154 신성종합유리	서울특별시 은평구 증산동 159-17 신성종합유리	37.588261	126.912174	신성종합유리	수색119안전센터	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518095	1	서울특별시	은평구	11380	서울특별시 은평구 은평터널로2길 13	서울특별시 은평구 수색동 16-2	37.58366042	126.8990804		수색119안전센터	N	2022	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519002	2	서울특별시	은평구	11380	서울특별시 은평구 증산서길 89 증산동주민센터	서울특별시 은평구 증산동 187-19 증산동주민센터	37.584148	126.907134	증산동주민센터	수색119안전센터	N	1978	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519005	2	서울특별시	은평구	11380	서울특별시 은평구 증산로23길 21 주택앞	서울특별시 은평구 신사동 26-15 주택앞	37.597871	126.91287		수색119안전센터	N	1978	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519006	2	서울특별시	은평구	11380	서울특별시 은평구 증산로3길 12 증산종합시장	서울특별시 은평구 증산동 184-9 증산종합시장	37.581259	126.905365	증산종합시장	수색119안전센터	N	1984	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519008	2	서울특별시	은평구	11380	서울특별시 은평구 증산로3길 12 증산종합시장	서울특별시 은평구 증산동 184-9 증산종합시장	37.58111	126.904781	증산종합시장	수색119안전센터	N	1987	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519009	2	서울특별시	은평구	11380	서울특별시 은평구 증산서길 107 GS25	서울특별시 은평구 증산동 189-3 GS25	37.585444	126.90877	GS25	수색119안전센터	N	1984	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519010	2	서울특별시	은평구	11380	서울특별시 은평구 증산서길 140 태평양횟집	서울특별시 은평구 증산동 162-22 태평양횟집	37.58703	126.911396	태평양횟집	수색119안전센터	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519011	2	서울특별시	은평구	11380	서울특별시 은평구 증산로5길 23-15 다베로	서울특별시 은평구 증산동 209-10 다베로	37.583098	126.905515	다베로	수색119안전센터	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519012	2	서울특별시	은평구	11380	서울특별시 은평구 증산로13길 15-1 상아 조은빌	서울특별시 은평구 증산동 194-27 상아 조은빌	37.588147	126.911237	상아 조은빌	수색119안전센터	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519013	2	서울특별시	은평구	11380	서울특별시 은평구 증산로11길 36 주택	서울특별시 은평구 증산동 201-14 주택	37.587187	126.909031		수색119안전센터	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-519014	2	서울특별시	은평구	11380	서울특별시 은평구 증산서길 53-9 서부동산교회	서울특별시 은평구 증산동 210-10 서부동산교회	37.581812	126.904545	서부동산교회	수색119안전센터	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518076	2	서울특별시	은평구	11380	서울특별시 은평구 은평터널로 15	서울특별시 은평구 수색동 417-18	37.58486703	126.894544		수색119안전센터	N	2023	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518077	1	서울특별시	은평구	11380	서울특별시 은평구 수색로 217-1 디엠씨 자이2단지(DMC 자이2단지)	서울특별시 은평구 증산동 223-28 디엠씨 자이2단지(DMC 자이2단지)	37.57872	126.899974	DMC자이 2단지	수색119안전센터	N	2005	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518078	2	서울특별시	은평구	11380	서울특별시 은평구 수색로 268-7 제일흑염소	서울특별시 은평구 수색동 366-15 제일흑염소	37.58309	126.894769	제일흑염소	수색119안전센터	N	2006	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518079	1	서울특별시	은평구	11380	서울특별시 은평구 은평터널로 18 너랑나랑손칼국수	서울특별시 은평구 수색동 144-9 너랑나랑손칼국수	37.583254	126.896771	너랑나랑손칼국수	수색119안전센터	N	2006	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518080	2	서울특별시	은평구	11380	서울특별시 은평구 증산로17길 7-12	서울특별시 은평구 신사동 338-55	37.58993244	126.9120603		수색119안전센터	N	2006	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518081	1	서울특별시	은평구	11380	서울특별시 은평터널로13길 9-17	서울특별시 신사동 208-8	37.595364	126.907139		수색119안전센터	N	2007	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518082	1	서울특별시	은평구	11380	서울특별시 은평구 은평터널로2길 18-32 주택	서울특별시 은평구 수색동 21 주택	37.582706	126.900122		수색119안전센터	N	2007	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518083	1	서울특별시	은평구	11380	서울특별시 은평구 수색로 326 구름다리상사	서울특별시 은평구 수색동 318-1 구름다리상사	37.585424	126.889245	구름다리상사	수색119안전센터	N	2007	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518084	1	서울특별시	은평구	11380	서울특별시 은평구 수색로 245 삼성디지털프라자 앞	서울특별시 은평구 수색동 72-1 삼성디지털프라자 앞	37.580704	126.897404	삼성디지털프라자 앞	수색119안전센터	N	2008	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518085	2	서울특별시	은평구	11380	서울특별시 은평구 수색로 390-17	서울특별시 은평구 수색동 296-20	37.59057538	126.884789		수색119안전센터	N	2008	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518086	1	서울특별시	은평구	11380	서울특별시 은평구 수색로 300	서울특별시 은평구 수색동 417-19	37.58507857	126.8903785		수색119안전센터	N	2023	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518087	1	서울특별시	은평구	11380	서울특별시 은평구 수색로 320 수색119안전센터	서울특별시 은평구 수색동 326-16 수색119안전센터	37.585048	126.889907	수색119안전센터	수색119안전센터	N	2009	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518088	1	서울특별시	은평구	11380	서울특별시 은평구 수색로 255 동아건축설비	서울특별시 은평구 수색동 106-6 동아건축설비	37.581773	126.895574	동아건축설비	수색119안전센터	N	2011	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518089	1	서울특별시	은평구	11380	서울특별시 은평구 수색로 295-1 공구임대수리	서울특별시 은평구 수색동 379-5 공구임대수리	37.583682	126.891649	공구임대수리	수색119안전센터	N	2011	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518090	2	서울특별시	은평구	11380	서울특별시 은평구 수색로14길 5-5 CNL EXPRESS 옆	서울특별시 은평구 수색동 146-12 CNL EXPRESS 옆	37.582052	126.896663	CNL EXPRESS 옆	수색119안전센터	N	2011	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518061	2	서울특별시	은평구	11380	서울특별시 은평구 수색로 336	서울특별시 은평구 수색동 317-1	37.58626732	126.888589	우성슈퍼	수색119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518062	1	서울특별시	은평구	11380	서울특별시 은평구 수색로24길 19 시내버스공영차고지	서울특별시 은평구 수색동 414-1 시내버스공영차고지	37.591391	126.883583	시내버스공영차고지	수색119안전센터	N	2022	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518063	1	서울특별시	은평구	11380	서울특별시 은평구 수색로22길 20 광복사	서울특별시 은평구 수색동 8-15 광복사	37.587051	126.889317	광복사	수색119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518064	2	서울특별시	은평구	11380	서울특별시 은평구 은평터널로5길 22	서울특별시 은평구 신사동 300-54	37.591537	126.903571		수색119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518065	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로 309-10 청송쉐르빌3차 앞	서울특별시 은평구 신사동 40-33 청송쉐르빌3차 앞	37.595313	126.909405	청송쉐르빌3차 앞	수색119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518066	2	서울특별시	은평구	11380	서울특별시 은평구 증산로17길 47-6	서울특별시 은평구 신사동 171-21	37.59119328	126.907938		수색119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518067	1	서울특별시	은평구	11380	서울특별시 은평터널로 182-47	서울특별시 신사동 200-109	37.59448	126.909836		수색119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518068	1	서울특별시	은평구	11380	서울특별시 은평구 수색로22길 25 (비소78호함내)	서울특별시 은평구 수색동 307-9 (비소78호함내)	37.58760994	126.8895388	비소 78호	수색119안전센터	N	2002	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518069	1	서울특별시	은평구	11380	서울특별시 은평구 수색로22나길 24 312-6일반주택	서울특별시 은평구 수색동 312-6 312-6일반주택	37.587258	126.888082		수색119안전센터	N	2002	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518070	2	서울특별시	은평구	11380	서울특별시 은평구 수색로 350-3 일반주택	서울특별시 은평구 수색동 314-1 일반주택	37.587244	126.887413		수색119안전센터	N	2003	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518071	2	서울특별시	은평구	11380	서울특별시 은평구 증산로15나길 5-1	서울특별시 은평구 신사동 168-3	37.591054	126.9065682		수색119안전센터	N	2003	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518072	2	서울특별시	은평구	11380	서울특별시 은평구 수색로18길 4 푸른공인중개사	서울특별시 은평구 수색동 364-2 푸른공인중개사	37.583302	126.893996	푸른공인중개사	수색119안전센터	N	2005	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518073	2	서울특별시	은평구	11380	서울특별시 은평구 은평터널로1길 6 한전아파트수색동	서울특별시 은평구 수색동 136-43 한전아파트수색동	37.584522	126.896927	한전아파트수색동	수색119안전센터	N	2006	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518074	2	서울특별시	은평구	11380	서울특별시 은평구 수색로16길 15-17 드림부동산	서울특별시 은평구 수색동 365-7 드림부동산	37.583498	126.894368	드림부동산	수색119안전센터	N	2005	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518075	2	서울특별시	은평구	11380	서울특별시 은평구 수색로12길 8 32-21일반가	서울특별시 은평구 수색동 32-21 32-21일반가	37.58092	126.898974		수색119안전센터	N	2005	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518042	2	서울특별시	은평구	11380	서울특별시 은평구 수색로22길 23-20 308-3일반주택앞	서울특별시 은평구 수색동 308-3 308-3일반주택앞	37.587503	126.888377		수색119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518043	1	서울특별시	은평구	11380		서울특별시 은평구 수색동 358-15	37.585123	126.8942873		수색119안전센터	N	2023	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518044	1	서울특별시	은평구	11380	서울특별시 은평터널로9가길 9-11	서울특별시 신사동 237-433	37.594827	126.905348		수색119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518045	1	서울특별시	은평구	11380	서울특별시 은평구 은평터널로 137	서울특별시 은평구 신사동 183-3	37.59147887	126.905611	대영빌딩	수색119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518046	2	서울특별시	은평구	11380	서울특별시 은평구 증산서길 146 네르비 아파트	서울특별시 은평구 증산동 161-8 네르비 아파트	37.58767	126.911691	네르비 아파트	수색119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518047	2	서울특별시	은평구	11380	서울특별시 은평구 은평터널로2길 18 수정아파트	서울특별시 은평구 수색동 17-10 수정아파트	37.583032	126.899258	수정아파트	수색119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518049	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로5길 5-16	서울특별시 은평구 신사동 11-33	37.60126701	126.9094603		수색119안전센터	N	1998	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518050	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로3나길 7 카라헤어 앞	서울특별시 은평구 신사동 268-9 카라헤어 앞	37.601169	126.906419	카라헤어 앞	수색119안전센터	N	1998	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518051	2	서울특별시	은평구	11380	서울특별시 은평구 수색로 217 수색이마트 옆	서울특별시 은평구 증산동 223-18 수색이마트 옆	37.579108	126.89929	수색이마트 옆	수색119안전센터	N	1998	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518052	1	서울특별시	은평구	11380	서울특별시 은평구 수색로 300	서울특별시 은평구 수색동 394	37.58507857	126.8903785		수색119안전센터	N	2023	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518054	1	서울특별시	은평구	11380	서울특별시 은평구 은평터널로 15	서울특별시 은평구 수색동 417-18	37.58486703	126.894544		수색119안전센터	N	2023	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518056	1	서울특별시	은평구	11380	서울특별시 은평구 증산로 435 새한아파트	서울특별시 은평구 신사동 34-6 새한아파트	37.59493	126.914484	새한아파트	수색119안전센터	N	1998	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518057	1	서울특별시	은평구	11380		서울특별시 은평구 수색동 282-2	37.588632	126.885528	버스승강장 옆	수색119안전센터	N	2023	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518058	1	서울특별시	은평구	11380	서울특별시 은평구 증산로 371	서울특별시 은평구 신사동 338-4	37.589323	126.9128669		수색119안전센터	N	2000	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518059	2	서울특별시	은평구	11380	서울특별시 은평구 수색로22나길 12 316-4일반가	서울특별시 은평구 수색동 316-4 316-4일반가	37.586576	126.888888		수색119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-518060	2	서울특별시	은평구	11380	서울특별시 은평구 수색로22길 23	서울특별시 은평구 수색동 308-11	37.58749222	126.8894818	원진빌라	수색119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-521081	2	서울특별시	은평구	11380	서울특별시 은평구 은평터널로11길 9- 일반가	서울특별시 은평구 신사동 202-1 일반가	37.594965	126.907617		수색119안전센터	N	2013	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-521082	2	서울특별시	은평구	11380	서울특별시 은평구 은평터널로13길 16 일반주택	서울특별시 은평구 신사동 231-13 일반주택	37.59555	126.907206		수색119안전센터	N	2014	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-521083	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로4길 36 세종힐타운	서울특별시 은평구 신사동 1-149 세종힐타운	37.600478	126.913895	세종힐타운	수색119안전센터	N	2014	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-521084	2	서울특별시	은평구	11380	서울특별시 은평구 증산로17가길 9 삼인맨션 나동	서울특별시 은평구 신사동 349-8 삼인맨션 나동	37.591173	126.912278	삼인맨션 나동	수색119안전센터	N	2014	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-521085	1	서울특별시	은평구	11380	서울특별시 은평구 은평터널로 44	서울특별시 은평구 수색동 10-5	37.58488319	126.899023		수색119안전센터	N	2015	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-521086	2	서울특별시	은평구	11380	서울특별시 은평구 증산로17길 37	서울특별시 은평구 신사동 343-37	37.590893	126.909113		수색119안전센터	N	2015	5	은평소방서	02-6981-6044	2025-04-08
은평-수색-521087	2	서울특별시	은평구	11380	서울특별시 은평구 증산로15가길 5-17	서울특별시 은평구 신사동 340-32	37.589787	126.9108969		수색119안전센터	N	2015	5	은평소방서	02-6981-6044	2025-04-08
