관리번호,소재지도로명주소,소재지지번주소,위도,경도,상세위치,제설함규격,염화칼슘주머니수,염화칼슘배치량,모래주머니수,모래배치량,관리기관명,데이터기준일자
수색-021,서울특별시 은평구 수색로200 DMC센터럴자이 4차 후문,,37.580502,126.902531,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-022,,서울특별시 은평구 증산동221-1 수색성당,37.579337,126.902004,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-001,서울특별시 은평구 통일로 1079-31,,37.63742947,126.9139946,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-002,서울특별시 은평구 통일로 1079-31,,37.63742947,126.9139946,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-038,서울특별시 은평구 진관2로 57-7,,37.63437375,126.9232361,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-039,서울특별시 은평구 진관2로 57-7,,37.63437375,126.9232361,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-040,서울특별시 은평구 진관2로 57-7,,37.63437375,126.9232361,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-041,서울특별시 은평구 진관2로 57-7,,37.63437375,126.9232361,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-042,서울특별시 은평구 대서문길 15-7,,37.656957,126.9478926,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-043,서울특별시 은평구 연서로54길 117,,37.64250928,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-009,서울특별시 은평구 연서로 456,,37.63513749,126.9332644,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-010,서울특별시 은평구 연서로 487,,37.64003565,126.9346269,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-011,서울특별시 은평구 연서로48길 12,,37.63714222,126.935903,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-012,서울특별시 은평구 연서로48길 30,,37.63787539,126.9385449,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-013,서울특별시 은평구 연서로48길 50-6,,37.63880459,126.9395415,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-014,서울특별시 은평구 연서로48길 74,,37.64104135,126.9413951,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-015,서울특별시 은평구 진관길 73,,37.63785684,126.9465133,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-016,서울특별시 은평구 연서로54길 127,,37.64229026,126.9524854,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-017,서울특별시 은평구 연서로54길 127,,37.64229026,126.9524854,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-018,서울특별시 은평구 연서로54길 20,,37.64372859,126.9412867,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-019,서울특별시 은평구 연서로54길 127,,37.64229026,126.9524854,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-047,서울특별시 은평구 연서로54길 117,,37.64250928,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-048,서울특별시 은평구 연서로54길 117,,37.64250928,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-049,서울특별시 은평구 연서로54길 117,,37.64250928,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-050,서울특별시 은평구 연서로54길 117,,37.64250928,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-051,서울특별시 은평구 연서로54길 117,,37.642508,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-026,서울특별시 은평구 대서문길 42-9,,37.654789,126.949337,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-027,서울특별시 은평구 진관4로 78-38,,37.64413603,126.9311452,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-028,서울특별시 은평구 진관4로 48-50,,37.64320408,126.9292088,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-029,서울특별시 은평구 진관4로 48-84,,37.63967793,126.9276412,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-030,서울특별시 은평구 진관4로 48-84,,37.63967793,126.9276412,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-031,서울특별시 은평구 진관4로 36,,37.64425564,126.9257277,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-032,서울특별시 은평구 진관4로 26,,37.64333857,126.9243825,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-033,서울특별시 은평구 진관4로 18-19,,37.64151872,126.9238932,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-034,서울특별시 은평구 진관3로 22,,37.63894399,126.9191768,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-035,서울특별시 은평구 통일로 1093,,37.64013879,126.9154553,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-036,서울특별시 은평구 진관2로 57-7,,37.63437375,126.9232361,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-037,서울특별시 은평구 진관2로 57-23,,37.63513448,126.9253782,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-008,서울특별시 은평구 수색로22길 21,,37.587381,126.8893491,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-009,서울특별시 은평구 수색로22가길 6-8,,37.58581776,126.889999,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-010,서울특별시 은평구 수색로22길 27,,37.5877597,126.8896512,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-011,서울특별시 은평구 은평터널로 27,,37.58474737,126.8983327,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-012,서울특별시 은평구 수색로 300,,37.58507857,126.8903785,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-013,서울특별시 은평구 수색로22가길 4,,37.58608044,126.8898529,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
